Código de Ruta,Descripción de la ruta,Código recorrido ,Descripción del recorrido,Sentido,Dia,Mes,Año,Cantidad de Pasajeros Regulares,Cantidad de Adultos Mayores,Ingresos
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Origen – Destino,29,10,2025,3632,185,2560560
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Origen – Destino,28,10,2025,4015,141,2830575
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Origen – Destino,27,10,2025,3859,221,2720595
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Origen – Destino,24,10,2025,3264,226,2301120
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Origen – Destino,23,10,2025,4008,237,2825640
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Origen – Destino,22,10,2025,3761,232,2651505
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Origen – Destino,21,10,2025,4032,266,2842560
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Origen – Destino,20,10,2025,4064,259,2865120
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Origen – Destino,17,10,2025,3091,222,2179155
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Origen – Destino,16,10,2025,3433,202,2420265
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Origen – Destino,15,10,2025,3818,199,2691690
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Origen – Destino,14,10,2025,4051,214,2855955
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Origen – Destino,13,10,2025,3888,188,2741040
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Origen – Destino,10,10,2025,3432,164,2419560
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Origen – Destino,9,10,2025,3735,258,2633175
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Origen – Destino,8,10,2025,4065,236,2865825
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Origen – Destino,7,10,2025,4089,222,2882745
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Origen – Destino,6,10,2025,3805,274,2682525
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Origen – Destino,3,10,2025,3537,227,2493585
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Origen – Destino,2,10,2025,3696,217,2605680
RF004,ESTACION DEL ATLANTICO - CARTAGO,T4470,ESTACION DEL ATLANTICO - CARTAGO,Origen – Destino,1,10,2025,3562,160,2511210
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Destino – Origen,31,10,2025,2026,0,1104170
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Destino – Origen,30,10,2025,2370,0,1291650
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Destino – Origen,29,10,2025,2298,0,1252410
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Destino – Origen,28,10,2025,2434,0,1326530
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Destino – Origen,27,10,2025,2507,0,1366315
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Destino – Origen,24,10,2025,2093,0,1140685
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Destino – Origen,23,10,2025,2473,0,1347785
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Destino – Origen,22,10,2025,2332,0,1270940
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Destino – Origen,21,10,2025,2517,0,1371765
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Destino – Origen,20,10,2025,2541,0,1384845
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Destino – Origen,17,10,2025,2282,0,1243690
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Destino – Origen,16,10,2025,2376,0,1294920
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Destino – Origen,15,10,2025,2285,0,1245325
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Destino – Origen,14,10,2025,2369,0,1291105
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Destino – Origen,13,10,2025,2170,0,1182650
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Destino – Origen,10,10,2025,2041,0,1112345
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Destino – Origen,9,10,2025,2385,0,1299825
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Destino – Origen,8,10,2025,2478,0,1350510
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Destino – Origen,7,10,2025,2927,0,1595215
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Destino – Origen,6,10,2025,2507,0,1366315
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Destino – Origen,3,10,2025,2276,0,1240420
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Destino – Origen,2,10,2025,2719,0,1481855
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Destino – Origen,1,10,2025,2491,0,1357595
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Origen – Destino,31,10,2025,2875,220,1566875
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Origen – Destino,30,10,2025,2777,178,1513465
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Origen – Destino,29,10,2025,2829,242,1541805
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Origen – Destino,28,10,2025,2823,227,1538535
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Origen – Destino,27,10,2025,2688,218,1464960
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Origen – Destino,24,10,2025,2593,246,1413185
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Origen – Destino,23,10,2025,2758,249,1503110
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Origen – Destino,22,10,2025,2891,297,1575595
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Origen – Destino,21,10,2025,2914,222,1588130
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Origen – Destino,20,10,2025,2776,194,1512920
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Origen – Destino,17,10,2025,2652,236,1445340
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Origen – Destino,16,10,2025,3024,129,1648080
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Origen – Destino,15,10,2025,2998,185,1633910
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Origen – Destino,14,10,2025,2977,226,1622465
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Origen – Destino,13,10,2025,2812,172,1532540
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Origen – Destino,10,10,2025,2722,210,1483490
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Origen – Destino,9,10,2025,2818,197,1535810
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Origen – Destino,8,10,2025,2840,199,1547800
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Origen – Destino,7,10,2025,2373,213,1293285
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Origen – Destino,6,10,2025,2934,176,1599030
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Origen – Destino,3,10,2025,2532,222,1379940
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Origen – Destino,2,10,2025,2547,173,1388115
RF003,UNIVERSIDAD LATINA - HEREDIA,T4469,ESTACION DEL ATLANTICO – HEREDIA,Origen – Destino,1,10,2025,2779,174,1514555
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Destino – Origen,31,10,2025,276,0,165600
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Destino – Origen,30,10,2025,292,0,175200
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Destino – Origen,29,10,2025,287,0,172200
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Destino – Origen,28,10,2025,353,0,211800
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Destino – Origen,27,10,2025,245,0,147000
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Destino – Origen,24,10,2025,282,0,169200
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Destino – Origen,23,10,2025,254,0,152400
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Destino – Origen,22,10,2025,293,0,175800
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Destino – Origen,21,10,2025,332,0,199200
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Destino – Origen,20,10,2025,276,0,165600
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Destino – Origen,17,10,2025,239,0,143400
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Destino – Origen,16,10,2025,286,0,171600
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Destino – Origen,15,10,2025,258,0,154800
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Destino – Origen,14,10,2025,373,0,223800
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Destino – Origen,13,10,2025,316,0,189600
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Destino – Origen,10,10,2025,267,0,160200
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Destino – Origen,9,10,2025,323,0,193800
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Destino – Origen,8,10,2025,284,0,170400
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Destino – Origen,7,10,2025,320,0,192000
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Destino – Origen,6,10,2025,236,0,141600
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Destino – Origen,3,10,2025,263,0,157800
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Destino – Origen,2,10,2025,352,0,211200
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Destino – Origen,1,10,2025,324,0,194400
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Origen – Destino,31,10,2025,257,0,154200
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Origen – Destino,30,10,2025,305,0,183000
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Origen – Destino,29,10,2025,243,0,145800
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Origen – Destino,28,10,2025,255,0,153000
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Origen – Destino,27,10,2025,363,0,217800
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Origen – Destino,24,10,2025,211,0,126600
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Origen – Destino,23,10,2025,348,0,208800
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Origen – Destino,22,10,2025,280,0,168000
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Origen – Destino,21,10,2025,271,0,162600
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Origen – Destino,20,10,2025,297,0,178200
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Origen – Destino,17,10,2025,157,0,94200
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Origen – Destino,16,10,2025,268,0,160800
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Origen – Destino,15,10,2025,336,0,201600
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Origen – Destino,14,10,2025,242,0,145200
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Origen – Destino,13,10,2025,297,0,178200
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Origen – Destino,10,10,2025,257,0,154200
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Origen – Destino,9,10,2025,303,0,181800
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Origen – Destino,8,10,2025,273,0,163800
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Origen – Destino,7,10,2025,289,0,173400
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Origen – Destino,6,10,2025,337,0,202200
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Origen – Destino,3,10,2025,265,0,159000
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Origen – Destino,2,10,2025,294,0,176400
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Origen – Destino,1,10,2025,223,0,133800
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,31,10,2025,531,0,164610
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,30,10,2025,626,0,194060
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,29,10,2025,650,0,201500
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,28,10,2025,571,0,177010
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,27,10,2025,646,0,200260
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,24,10,2025,449,0,139190
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,23,10,2025,581,0,180110
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,22,10,2025,641,0,198710
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,21,10,2025,729,0,225990
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,20,10,2025,631,0,195610
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,17,10,2025,649,0,201190
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,16,10,2025,344,0,106640
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,15,10,2025,550,0,170500
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,14,10,2025,541,0,167710
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,13,10,2025,632,0,195920
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,10,10,2025,620,0,192200
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,9,10,2025,710,0,220100
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,8,10,2025,663,0,205530
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,7,10,2025,687,0,212970
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,6,10,2025,714,0,221340
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,3,10,2025,520,0,161200
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,2,10,2025,513,0,159030
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,1,10,2025,765,0,237150
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,31,10,2025,797,0,247070
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,30,10,2025,900,0,279000
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,29,10,2025,954,0,295740
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,28,10,2025,966,8,299460
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,27,10,2025,983,8,304730
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,24,10,2025,908,0,281480
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,23,10,2025,920,0,285200
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,22,10,2025,883,0,273730
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,21,10,2025,860,0,266600
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,20,10,2025,976,0,302560
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,17,10,2025,792,0,245520
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,16,10,2025,929,0,287990
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,15,10,2025,925,0,286750
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,14,10,2025,1030,0,319300
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,13,10,2025,966,0,299460
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,10,10,2025,744,0,230640
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,9,10,2025,865,0,268150
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,8,10,2025,900,0,279000
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,7,10,2025,906,0,280860
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,6,10,2025,950,7,294500
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,3,10,2025,794,0,246140
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,2,10,2025,1095,0,339450
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,1,10,2025,837,3,259470
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4466,INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO,Destino – Origen,31,10,2025,85,0,26350
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4466,INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO,Destino – Origen,30,10,2025,78,0,24180
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4466,INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO,Destino – Origen,29,10,2025,102,0,31620
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4466,INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO,Destino – Origen,28,10,2025,78,0,24180
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4466,INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO,Destino – Origen,27,10,2025,74,0,22940
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4466,INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO,Destino – Origen,24,10,2025,65,0,20150
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4466,INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO,Destino – Origen,23,10,2025,118,0,36580
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4466,INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO,Destino – Origen,22,10,2025,111,0,34410
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4466,INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO,Destino – Origen,21,10,2025,89,0,27590
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4466,INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO,Destino – Origen,20,10,2025,92,0,28520
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4466,INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO,Destino – Origen,17,10,2025,64,0,19840
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4466,INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO,Destino – Origen,16,10,2025,128,0,39680
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4466,INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO,Destino – Origen,15,10,2025,117,0,36270
